Column1,id,geometry,x,y,,,,Typ budovy,,,,Pocet-bytov
6591,1070,POINT (21.2648357 48.7268636),21.2648357,48.7268636,,,,Rodinny dom,,,,1
6592,1072,POINT (21.2651704 48.7268606),21.2651704,48.7268606,,,,Rodinny dom,,,,1
6593,1073,POINT (21.2653026 48.7266346),21.2653026,48.7266346,,,,Rodinny dom,,,,1
6594,8542,POINT (21.2068584 48.746794),21.2068584,48.746794,,,,Rodinny dom,,,,1
6595,1101,POINT (21.2529034 48.7327536),21.2529034,48.7327536,,,,Rodinny dom,,,,1
6596,1104,POINT (21.2617543 48.7275286),21.2617543,48.7275286,,,,Rodinny dom,,,,1
6597,1118,POINT (21.2538598 48.7199086),21.2538598,48.7199086,,,,Rodinny dom,,,,1
6598,1169,POINT (21.2526011 48.7282562),21.2526011,48.7282562,,,,Bytovy dom,,,,7
6599,1172,POINT (21.2525153 48.7283624),21.2525153,48.7283624,,,,Bytovy dom,,,,7
6600,1176,POINT (21.2497472 48.7307393),21.2497472,48.7307393,,,,Bytovy dom,,,,23
6601,1177,POINT (21.2496321 48.7308827),21.2496321,48.7308827,,,,Bytovy dom,,,,23
6602,8540,POINT (21.2073835 48.7463767),21.2073835,48.7463767,,,,Rodinny dom,,,,1
6603,1181,POINT (21.2473898 48.7301916),21.2473898,48.7301916,,,,Bytovy dom,,,,2
6604,1182,POINT (21.2475393 48.7299899),21.2475393,48.7299899,,,,Bytovy dom,,,,2
6605,1184,POINT (21.2483974 48.7300648),21.2483974,48.7300648,,,,Bytovy dom,,,,8
6606,1190,POINT (21.205334 48.773219),21.205334,48.773219,,,,Rodinny dom,,,,1
6607,1192,POINT (21.2635785 48.7271606),21.2635785,48.7271606,,,,Rodinny dom,,,,1
6608,1193,POINT (21.255375 48.7050314),21.255375,48.7050314,,,,Rodinny dom,,,,1
6609,1194,POINT (21.2475825 48.7289755),21.2475825,48.7289755,,,,Bytovy dom,,,,5
6610,1195,POINT (21.2476792 48.7288715),21.2476792,48.7288715,,,,Bytovy dom,,,,5
6611,1199,POINT (21.204462 48.775135),21.204462,48.775135,,,,Rodinny dom,,,,1
6612,1202,POINT (21.2540038 48.724194),21.2540038,48.724194,,,,Rodinny dom,,,,1
6613,1204,POINT (21.2641714 48.7260885),21.2641714,48.7260885,,,,Rodinny dom,,,,1
6614,1212,POINT (21.254391 48.7591547),21.254391,48.7591547,,,,Rodinny dom,,,,1
6615,1216,POINT (21.2033506 48.7772072),21.2033506,48.7772072,,,,Rodinny dom,,,,1
6616,1063,POINT (21.2540951 48.7197505),21.2540951,48.7197505,,,,Rodinny dom,,,,1
6617,1052,POINT (21.2642935 48.7263651),21.2642935,48.7263651,,,,Rodinny dom,,,,1
6618,1050,POINT (21.2568647 48.7187881),21.2568647,48.7187881,,,,Rodinny dom,,,,1
6619,1012,POINT (21.204759 48.7803924),21.204759,48.7803924,,,,Rodinny dom,,,,1
6620,8602,POINT (21.242075 48.7379092),21.242075,48.7379092,,,,Rodinny dom,,,,1
6621,997,POINT (21.205995 48.775673),21.205995,48.775673,,,,Rodinny dom,,,,1
6622,8600,POINT (21.2409177 48.7389913),21.2409177,48.7389913,,,,Rodinny dom,,,,1
6623,8598,POINT (21.2387247 48.7395396),21.2387247,48.7395396,,,,Rodinny dom,,,,1
6624,8597,POINT (21.2346714 48.7300389),21.2346714,48.7300389,,,,Rodinny dom,,,,1
6625,1004,POINT (21.206335 48.775254),21.206335,48.775254,,,,Rodinny dom,,,,1
6626,8593,POINT (21.2302503 48.7273267),21.2302503,48.7273267,,,,Rodinny dom,,,,1
6627,1006,POINT (21.205171 48.770441),21.205171,48.770441,,,,Rodinny dom,,,,1
6628,8592,POINT (21.2522943 48.7100304),21.2522943,48.7100304,,,,Rodinny dom,,,,1
6629,1010,POINT (21.205382 48.773318),21.205382,48.773318,,,,Rodinny dom,,,,1
6630,8581,POINT (21.2420741 48.7358606),21.2420741,48.7358606,,,,Rodinny dom,,,,1
6631,1019,POINT (21.2645629 48.7255657),21.2645629,48.7255657,,,,Bytovy dom,,,,4
6632,8560,POINT (21.2337342 48.7266604),21.2337342,48.7266604,,,,Rodinny dom,,,,1
6633,1021,POINT (21.2556282 48.711666),21.2556282,48.711666,,,,Rodinny dom,,,,1
6634,1023,POINT (21.2647338 48.7256643),21.2647338,48.7256643,,,,Bytovy dom,,,,4
6635,1026,POINT (21.2649212 48.7258733),21.2649212,48.7258733,,,,Bytovy dom,,,,4
6636,8577,POINT (21.2389286 48.7389267),21.2389286,48.7389267,,,,Rodinny dom,,,,1
6637,8575,POINT (21.2334274 48.7307093),21.2334274,48.7307093,,,,Rodinny dom,,,,1
6638,8574,POINT (21.2356395 48.7298133),21.2356395,48.7298133,,,,Rodinny dom,,,,1
6639,1034,POINT (21.2646935 48.7262594),21.2646935,48.7262594,,,,Rodinny dom,,,,1
6640,8572,POINT (21.2299698 48.7257114),21.2299698,48.7257114,,,,Rodinny dom,,,,2
6641,1035,POINT (21.2644623 48.72632),21.2644623,48.72632,,,,Rodinny dom,,,,1
6642,1036,POINT (21.2551253 48.733196),21.2551253,48.733196,,,,Rodinny dom,,,,1
6643,8561,POINT (21.2362625 48.7297079),21.2362625,48.7297079,,,,Rodinny dom,,,,1
6644,1220,POINT (21.2596801 48.7216227),21.2596801,48.7216227,,,,Rodinny dom,,,,1
6645,1247,POINT (21.2037539 48.7710786),21.2037539,48.7710786,,,,Rodinny dom,,,,1
6646,1515,POINT (21.20314 48.777858),21.20314,48.777858,,,,Rodinny dom,,,,1
6647,1257,POINT (21.2045078 48.7770807),21.2045078,48.7770807,,,,Rodinny dom,,,,1
6648,1431,POINT (21.204731 48.7805532),21.204731,48.7805532,,,,Rodinny dom,,,,1
6649,1446,POINT (21.2071652 48.7769871),21.2071652,48.7769871,,,,Rodinny dom,,,,1
6650,1449,POINT (21.20956 48.773347),21.20956,48.773347,,,,Rodinny dom,,,,1
6651,1451,POINT (21.2038944 48.7711476),21.2038944,48.7711476,,,,Rodinny dom,,,,1
6652,8429,POINT (21.2946517 48.7366952),21.2946517,48.7366952,,,,Rodinny dom,,,,1
6653,8428,POINT (21.2981489 48.7321164),21.2981489,48.7321164,,,,Rodinny dom,,,,1
6654,1457,POINT (21.202862 48.777452),21.202862,48.777452,,,,Rodinny dom,,,,1
6655,8418,POINT (21.2406652 48.7237682),21.2406652,48.7237682,,,,Bytovy dom,,,,16
6656,8417,POINT (21.2403342 48.7240719),21.2403342,48.7240719,,,,Bytovy dom,,,,16
6657,8413,POINT (21.2409161 48.7235169),21.2409161,48.7235169,,,,Bytovy dom,,,,12
6658,1463,POINT (21.2054705 48.771393),21.2054705,48.771393,,,,Rodinny dom,,,,1
6659,1465,POINT (21.20597 48.773708),21.20597,48.773708,,,,Rodinny dom,,,,1
6660,1466,POINT (21.205887 48.7739335),21.205887,48.7739335,,,,Rodinny dom,,,,1
6661,8410,POINT (21.2232099 48.7135161),21.2232099,48.7135161,,,,Rodinny dom,,,,1
6662,1475,POINT (21.2058467 48.773035),21.2058467,48.773035,,,,Rodinny dom,,,,1
6663,8404,POINT (21.2308875 48.7148621),21.2308875,48.7148621,,,,Bytovy dom,,,,60
6664,8403,POINT (21.2328235 48.7206668),21.2328235,48.7206668,,,,Bytovy dom,,,,21
6665,8402,POINT (21.2323272 48.7207819),21.2323272,48.7207819,,,,Bytovy dom,,,,21
6666,1478,POINT (21.213207 48.769959),21.213207,48.769959,,,,Rodinny dom,,,,1
6667,1489,POINT (21.2051068 48.7742817),21.2051068,48.7742817,,,,Rodinny dom,,,,1
6668,1490,POINT (21.204712 48.780763),21.204712,48.780763,,,,Rodinny dom,,,,1
6669,1495,POINT (21.2037735 48.7761588),21.2037735,48.7761588,,,,Rodinny dom,,,,1
6670,1505,POINT (21.2557491 48.7293576),21.2557491,48.7293576,,,,Bytovy dom,,,,3
6671,8384,POINT (21.2258736 48.7096531),21.2258736,48.7096531,,,,Rodinny dom,,,,1
6672,1508,POINT (21.2608249 48.7291183),21.2608249,48.7291183,,,,Rodinny dom,,,,1
6673,1426,POINT (21.206164 48.775731),21.206164,48.775731,,,,Rodinny dom,,,,1
6674,1422,POINT (21.204525 48.776251),21.204525,48.776251,,,,Rodinny dom,,,,1
6675,1421,POINT (21.2040598 48.7767745),21.2040598,48.7767745,,,,Rodinny dom,,,,1
6676,1325,POINT (21.203551 48.776231),21.203551,48.776231,,,,Rodinny dom,,,,1
6677,1263,POINT (21.2537023 48.7309186),21.2537023,48.7309186,,,,Bytovy dom,,,,9
6678,1265,POINT (21.2531374 48.7305567),21.2531374,48.7305567,,,,Bytovy dom,,,,10
6679,1271,POINT (21.20582 48.773149),21.20582,48.773149,,,,Rodinny dom,,,,1
6680,1272,POINT (21.205969 48.773155),21.205969,48.773155,,,,Rodinny dom,,,,1
6681,1274,POINT (21.2615355 48.7215615),21.2615355,48.7215615,,,,Rodinny dom,,,,1
6682,1277,POINT (21.2516012 48.7302852),21.2516012,48.7302852,,,,Bytovy dom,,,,25
6683,1282,POINT (21.2521772 48.7296346),21.2521772,48.7296346,,,,Rodinny dom,,,,1
6684,1288,POINT (21.2602482 48.7269652),21.2602482,48.7269652,,,,Rodinny dom,,,,1
6685,1292,POINT (21.2525227 48.7293442),21.2525227,48.7293442,,,,Bytovy dom,,,,16
6686,8523,POINT (21.2383588 48.7503035),21.2383588,48.7503035,,,,Rodinny dom,,,,1
6687,1299,POINT (21.2542323 48.7243675),21.2542323,48.7243675,,,,Bytovy dom,,,,2
6688,1340,POINT (21.205662 48.776987),21.205662,48.776987,,,,Rodinny dom,,,,1
6689,1414,POINT (21.206188 48.775131),21.206188,48.775131,,,,Rodinny dom,,,,1
6690,1343,POINT (21.2061039 48.776081),21.2061039,48.776081,,,,Rodinny dom,,,,1
6691,1356,POINT (21.2070784 48.7731705),21.2070784,48.7731705,,,,Rodinny dom,,,,1
6692,1360,POINT (21.205016 48.773447),21.205016,48.773447,,,,Rodinny dom,,,,1
6693,8512,POINT (21.2743903 48.6809331),21.2743903,48.6809331,,,,Rodinny dom,,,,1
6694,8511,POINT (21.2925419 48.7375381),21.2925419,48.7375381,,,,Rodinny dom,,,,1
6695,8506,POINT (21.2385422 48.7507611),21.2385422,48.7507611,,,,Rodinny dom,,,,1
6696,8501,POINT (21.2389326 48.7526238),21.2389326,48.7526238,,,,Rodinny dom,,,,1
6697,1394,POINT (21.2056489 48.7741659),21.2056489,48.7741659,,,,Rodinny dom,,,,1
6698,1395,POINT (21.2058074 48.7741423),21.2058074,48.7741423,,,,Rodinny dom,,,,1
6699,1397,POINT (21.204469 48.770891),21.204469,48.770891,,,,Rodinny dom,,,,1
6700,1405,POINT (21.2034842 48.7766355),21.2034842,48.7766355,,,,Rodinny dom,,,,1
6701,8153,POINT (21.2755695 48.7412998),21.2755695,48.7412998,,,,Bytovy dom,,,,24
6702,8152,POINT (21.2754039 48.7414157),21.2754039,48.7414157,,,,Bytovy dom,,,,24
6703,8151,POINT (21.2758084 48.7411884),21.2758084,48.7411884,,,,Bytovy dom,,,,24
6704,7769,POINT (21.2203078 48.7169282),21.2203078,48.7169282,,,,Rodinny dom,,,,1
6705,7805,POINT (21.2299762 48.7189266),21.2299762,48.7189266,,,,Bytovy dom,,,,52
6706,2424,POINT (21.2494667 48.7094007),21.2494667,48.7094007,,,,Rodinny dom,,,,1
6707,7804,POINT (21.2214832 48.7151676),21.2214832,48.7151676,,,,Rodinny dom,,,,1
6708,2426,POINT (21.2493058 48.7095907),21.2493058,48.7095907,,,,Rodinny dom,,,,1
6709,2428,POINT (21.2492469 48.7096826),21.2492469,48.7096826,,,,Rodinny dom,,,,1
6710,2429,POINT (21.2491959 48.7097638),21.2491959,48.7097638,,,,Rodinny dom,,,,1
6711,2430,POINT (21.2486304 48.709741),21.2486304,48.709741,,,,Rodinny dom,,,,1
6712,2435,POINT (21.2485903 48.7101712),21.2485903,48.7101712,,,,Rodinny dom,,,,1
6713,7794,POINT (21.2337556 48.7166681),21.2337556,48.7166681,,,,Bytovy dom,,,,35
6714,2437,POINT (21.2485364 48.710232),21.2485364,48.710232,,,,Rodinny dom,,,,1
6715,7793,POINT (21.2337008 48.7168241),21.2337008,48.7168241,,,,Bytovy dom,,,,35
6716,2439,POINT (21.2485189 48.7103735),21.2485189,48.7103735,,,,Rodinny dom,,,,1
6717,2441,POINT (21.2480553 48.710584),21.2480553,48.710584,,,,Rodinny dom,,,,1
6718,2443,POINT (21.2482086 48.7106375),21.2482086,48.7106375,,,,Rodinny dom,,,,1
6719,2444,POINT (21.2478547 48.7107443),21.2478547,48.7107443,,,,Rodinny dom,,,,1
6720,2446,POINT (21.2481094 48.7107855),21.2481094,48.7107855,,,,Rodinny dom,,,,1
6721,2448,POINT (21.2494286 48.7099152),21.2494286,48.7099152,,,,Rodinny dom,,,,1
6722,7790,POINT (21.2336426 48.7169846),21.2336426,48.7169846,,,,Bytovy dom,,,,35
6723,2449,POINT (21.2494907 48.7098435),21.2494907,48.7098435,,,,Rodinny dom,,,,1
6724,7788,POINT (21.2987827 48.7318887),21.2987827,48.7318887,,,,Rodinny dom,,,,1
6725,2450,POINT (21.2498131 48.709445),21.2498131,48.709445,,,,Rodinny dom,,,,1
6726,7779,POINT (21.2212634 48.7154963),21.2212634,48.7154963,,,,Rodinny dom,,,,1
6727,2452,POINT (21.2580858 48.7264029),21.2580858,48.7264029,,,,Rodinny dom,,,,1
6728,2460,POINT (21.24504 48.7211914),21.24504,48.7211914,,,,Rodinny dom,,,,1
6729,7775,POINT (21.2211668 48.7171214),21.2211668,48.7171214,,,,Rodinny dom,,,,1
6730,2421,POINT (21.2491034 48.7091921),21.2491034,48.7091921,,,,Rodinny dom,,,,1
6731,2419,POINT (21.2481671 48.7090987),21.2481671,48.7090987,,,,Rodinny dom,,,,1
6732,2399,POINT (21.2483522 48.7097142),21.2483522,48.7097142,,,,Rodinny dom,,,,1
6733,7872,POINT (21.2336031 48.7171214),21.2336031,48.7171214,,,,Bytovy dom,,,,26
6734,2352,POINT (21.2527287 48.7039137),21.2527287,48.7039137,,,,Bytovy dom,,,,22
6735,2359,POINT (21.2630322 48.7282434),21.2630322,48.7282434,,,,Rodinny dom,,,,1
6736,2379,POINT (21.2480111 48.7093405),21.2480111,48.7093405,,,,Rodinny dom,,,,1
6737,2381,POINT (21.2472957 48.7104755),21.2472957,48.7104755,,,,Rodinny dom,,,,1
6738,2382,POINT (21.2475847 48.7105791),21.2475847,48.7105791,,,,Rodinny dom,,,,1
6739,7869,POINT (21.2335535 48.7172774),21.2335535,48.7172774,,,,Bytovy dom,,,,26
6740,7868,POINT (21.2334746 48.7174582),21.2334746,48.7174582,,,,Bytovy dom,,,,26
6741,2384,POINT (21.2477865 48.7103494),21.2477865,48.7103494,,,,Rodinny dom,,,,1
6742,2392,POINT (21.2478496 48.7102813),21.2478496,48.7102813,,,,Rodinny dom,,,,1
6743,2395,POINT (21.2480567 48.7099918),21.2480567,48.7099918,,,,Rodinny dom,,,,1
6744,7859,POINT (21.2215996 48.7146194),21.2215996,48.7146194,,,,Rodinny dom,,,,1
6745,2416,POINT (21.2486316 48.7093343),21.2486316,48.7093343,,,,Bytovy dom,,,,1
6746,7856,POINT (21.2211729 48.7147659),21.2211729,48.7147659,,,,Rodinny dom,,,,1
6747,7854,POINT (21.234443 48.7185282),21.234443,48.7185282,,,,Bytovy dom,,,,58
6748,2406,POINT (21.2619471 48.7258733),21.2619471,48.7258733,,,,Rodinny dom,,,,1
6749,2412,POINT (21.2626755 48.72886),21.2626755,48.72886,,,,Rodinny dom,,,,1
6750,2414,POINT (21.2484513 48.7092612),21.2484513,48.7092612,,,,Bytovy dom,,,,1
6751,7840,POINT (21.301313 48.7290694),21.301313,48.7290694,,,,Rodinny dom,,,,1
6752,7828,POINT (21.2346576 48.7179765),21.2346576,48.7179765,,,,Bytovy dom,,,,31
6753,7821,POINT (21.3000218 48.7303121),21.3000218,48.7303121,,,,Rodinny dom,,,,1
6754,7820,POINT (21.2217508 48.7144104),21.2217508,48.7144104,,,,Rodinny dom,,,,1
6755,7815,POINT (21.2214512 48.7155435),21.2214512,48.7155435,,,,Rodinny dom,,,,1
6756,2415,POINT (21.2485399 48.7093005),21.2485399,48.7093005,,,,Bytovy dom,,,,1
6757,7773,POINT (21.2203639 48.7167098),21.2203639,48.7167098,,,,Rodinny dom,,,,1
6758,7767,POINT (21.221043 48.7154887),21.221043,48.7154887,,,,Rodinny dom,,,,1
6759,1885,POINT (21.2560559 48.7187052),21.2560559,48.7187052,,,,Rodinny dom,,,,1
6760,7765,POINT (21.2210241 48.7157223),21.2210241,48.7157223,,,,Rodinny dom,,,,1
6761,2483,POINT (21.2513648 48.7089066),21.2513648,48.7089066,,,,Rodinny dom,,,,1
6762,2486,POINT (21.2512291 48.7092172),21.2512291,48.7092172,,,,Rodinny dom,,,,1
6763,2487,POINT (21.2511879 48.7093109),21.2511879,48.7093109,,,,Rodinny dom,,,,1
6764,2491,POINT (21.2511264 48.7094424),21.2511264,48.7094424,,,,Rodinny dom,,,,1
6765,2492,POINT (21.2507989 48.7094441),21.2507989,48.7094441,,,,Rodinny dom,,,,1
6766,7681,POINT (21.231312 48.7101566),21.231312,48.7101566,,,,Bytovy dom,,,,17
6767,2496,POINT (21.2507025 48.7105329),21.2507025,48.7105329,,,,Rodinny dom,,,,1
6768,7679,POINT (21.2941689 48.7381504),21.2941689,48.7381504,,,,Rodinny dom,,,,1
6769,2499,POINT (21.2500895 48.710294),21.2500895,48.710294,,,,Rodinny dom,,,,1
6770,7678,POINT (21.2940997 48.7382636),21.2940997,48.7382636,,,,Rodinny dom,,,,1
6771,2500,POINT (21.2499483 48.7107185),21.2499483,48.7107185,,,,Rodinny dom,,,,1
6772,7673,POINT (21.2442158 48.7080172),21.2442158,48.7080172,,,,Bytovy dom,,,,13
6773,7672,POINT (21.2443219 48.7081549),21.2443219,48.7081549,,,,Bytovy dom,,,,13
6774,7671,POINT (21.231857 48.7080315),21.231857,48.7080315,,,,Bytovy dom,,,,17
6775,2503,POINT (21.2497907 48.7107834),21.2497907,48.7107834,,,,Rodinny dom,,,,1
6776,7670,POINT (21.231643 48.7074369),21.231643,48.7074369,,,,Bytovy dom,,,,22
6777,2504,POINT (21.2493733 48.7104742),21.2493733,48.7104742,,,,Rodinny dom,,,,1
6778,2505,POINT (21.2496625 48.7108335),21.2496625,48.7108335,,,,Rodinny dom,,,,1
6779,7667,POINT (21.2300673 48.7074597),21.2300673,48.7074597,,,,Bytovy dom,,,,19
6780,7666,POINT (21.2851746 48.7392337),21.2851746,48.7392337,,,,Bytovy dom,,,,19
6781,2507,POINT (21.2493949 48.7109451),21.2493949,48.7109451,,,,Rodinny dom,,,,1
6782,7661,POINT (21.228342 48.7063576),21.228342,48.7063576,,,,Rodinny dom,,,,1
6783,7659,POINT (21.2235168 48.7093761),21.2235168,48.7093761,,,,Rodinny dom,,,,1
6784,2509,POINT (21.2486359 48.7109888),21.2486359,48.7109888,,,,Rodinny dom,,,,1
6785,7657,POINT (21.2234974 48.709757),21.2234974,48.709757,,,,Rodinny dom,,,,1
6786,2481,POINT (21.250305 48.709587),21.250305,48.709587,,,,Rodinny dom,,,,1
6787,2476,POINT (21.2502244 48.708415),21.2502244,48.708415,,,,Bytovy dom,,,,29
6788,2474,POINT (21.2500956 48.7085655),21.2500956,48.7085655,,,,Bytovy dom,,,,33
6789,2467,POINT (21.2506261 48.7090868),21.2506261,48.7090868,,,,Bytovy dom,,,,12
6790,7762,POINT (21.2214093 48.715734),21.2214093,48.715734,,,,Rodinny dom,,,,1
6791,7751,POINT (21.2254577 48.7114919),21.2254577,48.7114919,,,,Rodinny dom,,,,1
6792,7750,POINT (21.2232512 48.7108374),21.2232512,48.7108374,,,,Rodinny dom,,,,1
6793,7747,POINT (21.221108 48.7151709),21.221108,48.7151709,,,,Rodinny dom,,,,1
6794,7746,POINT (21.2208005 48.7167722),21.2208005,48.7167722,,,,Rodinny dom,,,,1
6795,7744,POINT (21.2209349 48.7162576),21.2209349,48.7162576,,,,Rodinny dom,,,,1
6796,7742,POINT (21.2351208 48.7186751),21.2351208,48.7186751,,,,Bytovy dom,,,,20
6797,2461,POINT (21.2503306 48.7098238),21.2503306,48.7098238,,,,Rodinny dom,,,,1
6798,2464,POINT (21.250681 48.7096683),21.250681,48.7096683,,,,Rodinny dom,,,,1
6799,2465,POINT (21.2507786 48.7087833),21.2507786,48.7087833,,,,Bytovy dom,,,,12
6800,2466,POINT (21.2507024 48.708935),21.2507024,48.708935,,,,Bytovy dom,,,,12
6801,7735,POINT (21.2215925 48.7147795),21.2215925,48.7147795,,,,Rodinny dom,,,,1
6802,2469,POINT (21.2606102 48.726871),21.2606102,48.726871,,,,Rodinny dom,,,,1
6803,7732,POINT (21.2211377 48.7149015),21.2211377,48.7149015,,,,Rodinny dom,,,,1
6804,7731,POINT (21.2209836 48.7159186),21.2209836,48.7159186,,,,Rodinny dom,,,,1
6805,7727,POINT (21.2214081 48.715889),21.2214081,48.715889,,,,Rodinny dom,,,,1
6806,7725,POINT (21.2411487 48.7131767),21.2411487,48.7131767,,,,Bytovy dom,,,,22
6807,7724,POINT (21.2411989 48.713034),21.2411989,48.713034,,,,Bytovy dom,,,,22
6808,7722,POINT (21.2413052 48.7127499),21.2413052,48.7127499,,,,Bytovy dom,,,,22
6809,7715,POINT (21.2346301 48.7199069),21.2346301,48.7199069,,,,Bytovy dom,,,,17
6810,7714,POINT (21.2346653 48.7200624),21.2346653,48.7200624,,,,Bytovy dom,,,,17
6811,7702,POINT (21.2211724 48.7160537),21.2211724,48.7160537,,,,Rodinny dom,,,,1
6812,7701,POINT (21.2213815 48.7161452),21.2213815,48.7161452,,,,Rodinny dom,,,,1
6813,7696,POINT (21.2855097 48.7284949),21.2855097,48.7284949,,,,Bytovy dom,,,,8
6814,2351,POINT (21.2526429 48.7040766),21.2526429,48.7040766,,,,Bytovy dom,,,,22
6815,2350,POINT (21.2528038 48.7037686),21.2528038,48.7037686,,,,Bytovy dom,,,,22
6816,2348,POINT (21.2504651 48.7045778),21.2504651,48.7045778,,,,Bytovy dom,,,,28
6817,2346,POINT (21.2503886 48.704734),21.2503886,48.704734,,,,Bytovy dom,,,,28
6818,2015,POINT (21.2458301 48.7222669),21.2458301,48.7222669,,,,Rodinny dom,,,,1
6819,8067,POINT (21.3008746 48.731511),21.3008746,48.731511,,,,Rodinny dom,,,,1
6820,8066,POINT (21.3005102 48.7317856),21.3005102,48.7317856,,,,Rodinny dom,,,,1
6821,8059,POINT (21.2208547 48.7076877),21.2208547,48.7076877,,,,Rodinny dom,,,,1
6822,2027,POINT (21.2842066 48.7033145),21.2842066,48.7033145,,,,Rodinny dom,,,,1
6823,2029,POINT (21.2577492 48.6855845),21.2577492,48.6855845,,,,Rodinny dom,,,,1
6824,8036,POINT (21.2298543 48.7153654),21.2298543,48.7153654,,,,Bytovy dom,,,,52
6825,8029,POINT (21.2202884 48.7170971),21.2202884,48.7170971,,,,Rodinny dom,,,,1
6826,2032,POINT (21.2851146 48.7035053),21.2851146,48.7035053,,,,Rodinny dom,,,,1
6827,8026,POINT (21.2391151 48.7085755),21.2391151,48.7085755,,,,Bytovy dom,,,,13
6828,8025,POINT (21.2392785 48.7086779),21.2392785,48.7086779,,,,Bytovy dom,,,,13
6829,8024,POINT (21.2389632 48.7084796),21.2389632,48.7084796,,,,Bytovy dom,,,,13
6830,8023,POINT (21.2387945 48.7083747),21.2387945,48.7083747,,,,Bytovy dom,,,,13
6831,2036,POINT (21.2846889 48.7029602),21.2846889,48.7029602,,,,Rodinny dom,,,,1
6832,8021,POINT (21.2338774 48.7211546),21.2338774,48.7211546,,,,Bytovy dom,,,,26
6833,8018,POINT (21.2337871 48.7210043),21.2337871,48.7210043,,,,Bytovy dom,,,,26
6834,8015,POINT (21.3002808 48.7319521),21.3002808,48.7319521,,,,Rodinny dom,,,,1
6835,8012,POINT (21.2998144 48.7323289),21.2998144,48.7323289,,,,Rodinny dom,,,,1
6836,8009,POINT (21.2986888 48.7330116),21.2986888,48.7330116,,,,Rodinny dom,,,,1
6837,8005,POINT (21.2417987 48.7127329),21.2417987,48.7127329,,,,Bytovy dom,,,,16
6838,2065,POINT (21.2861872 48.7000645),21.2861872,48.7000645,,,,Rodinny dom,,,,1
6839,8002,POINT (21.2420123 48.7127664),21.2420123,48.7127664,,,,Bytovy dom,,,,16
6840,8001,POINT (21.2422235 48.7127996),21.2422235,48.7127996,,,,Bytovy dom,,,,16
6841,7997,POINT (21.2213537 48.7139603),21.2213537,48.7139603,,,,Rodinny dom,,,,1
6842,7992,POINT (21.2374528 48.7163208),21.2374528,48.7163208,,,,Bytovy dom,,,,30
6843,8069,POINT (21.3025846 48.729958),21.3025846,48.729958,,,,Rodinny dom,,,,1
6844,8071,POINT (21.3029328 48.7296187),21.3029328,48.7296187,,,,Rodinny dom,,,,1
6845,8073,POINT (21.2395388 48.7087206),21.2395388,48.7087206,,,,Bytovy dom,,,,14
6846,8116,POINT (21.2229156 48.7103279),21.2229156,48.7103279,,,,Rodinny dom,,,,1
6847,8146,POINT (21.2800328 48.7435764),21.2800328,48.7435764,,,,Bytovy dom,,,,12
6848,8142,POINT (21.2323829 48.7101311),21.2323829,48.7101311,,,,Bytovy dom,,,,30
6849,1902,POINT (21.2494176 48.7259479),21.2494176,48.7259479,,,,Bytovy dom,,,,20
6850,1903,POINT (21.2493815 48.7261274),21.2493815,48.7261274,,,,Bytovy dom,,,,20
6851,8139,POINT (21.23089 48.7194986),21.23089,48.7194986,,,,Bytovy dom,,,,14
6852,8138,POINT (21.2309089 48.719598),21.2309089,48.719598,,,,Bytovy dom,,,,14
6853,8133,POINT (21.2228756 48.7101286),21.2228756,48.7101286,,,,Rodinny dom,,,,1
6854,8131,POINT (21.2228242 48.7096648),21.2228242,48.7096648,,,,Rodinny dom,,,,1
6855,8119,POINT (21.2227635 48.7093262),21.2227635,48.7093262,,,,Rodinny dom,,,,1
6856,1957,POINT (21.2495097 48.7201782),21.2495097,48.7201782,,,,Bytovy dom,,,,7
6857,8117,POINT (21.2229092 48.7103986),21.2229092,48.7103986,,,,Rodinny dom,,,,1
6858,1966,POINT (21.2544984 48.7316695),21.2544984,48.7316695,,,,Rodinny dom,,,,1
6859,8074,POINT (21.2397531 48.7086797),21.2397531,48.7086797,,,,Bytovy dom,,,,14
6860,8114,POINT (21.2228586 48.7099933),21.2228586,48.7099933,,,,Rodinny dom,,,,1
6861,1972,POINT (21.2845309 48.6994878),21.2845309,48.6994878,,,,Rodinny dom,,,,1
6862,8111,POINT (21.2228624 48.7099267),21.2228624,48.7099267,,,,Rodinny dom,,,,1
6863,8110,POINT (21.2228018 48.7095277),21.2228018,48.7095277,,,,Rodinny dom,,,,1
